name,ts_cnt,addr_id,bank_id,del_flg,address1,address2,address3,bic_code,email_id,pin_code,addr_type,city_code,lchg_time,rcre_time,addr_b2kid,cntry_code,state_code,sector_code,lchg_user_id,rcre_user_id,cust_title_code,party_identifier,addr_identification,updated_at
GARG ACRYLICS LTD,4,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,P,,2018-06-22T14:38:01,2018-03-15T15:38:57,DC1811948,IN,,,SA0371,SK1737,,,,2024-08-07 06:56:55.875
GARG ACRYLICS LTD,4,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-06-22T14:38:01,2018-03-15T15:38:57,DC1811948,IN,,,SA0371,SK1737,,,,2024-08-07 06:56:55.875
MASHREQ  BANK,4,DCADBK,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-06-22T14:38:01,2018-03-15T15:38:57,DC1811948,,,,SA0371,SK1737,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,4,DCOUPY,1,N,.,.,,,rtodi titex@gmail.com,,S,,2018-06-22T14:38:01,2018-03-15T15:38:57,DC1811948,,,,SA0371,SK1737,,,,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,2,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-07-04T17:50:29,2018-05-18T15:32:55,DC1812374,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,rtodi titex@gmail.com,,S,,2018-07-04T17:50:29,2018-05-18T15:32:55,DC1812374,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,2,DCADBK,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-07-04T17:50:29,2018-05-18T15:32:55,DC1812374,,,,SA0371,MB2873,,,D,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,2,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,P,,2018-07-04T17:50:29,2018-05-18T15:32:55,DC1812374,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
WEIR MINERALS (INDIA) PVT. LTD,11,DCOTPY,1,N,BANGLORE - 560058,INDIA,,,,,S,,2018-07-08T17:37:57,2016-04-10T16:55:37,DC167485,IN,,,SA0371,SG1409,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,11,DCADBK,1,N,INDIA,,,,,,S,,2018-07-08T17:37:57,2016-04-10T16:55:37,DC167485,,,,SA0371,SG1409,,,D,2024-08-07 06:56:55.875
BUILDCON INDUSTRIES PVT LTD,11,DCOUPY,1,N,"SHANI ARJUN -2, JHAPA, NEPAL",,,,,,S,,2018-07-08T17:37:57,2016-04-10T16:55:37,DC167485,,,,SA0371,SG1409,,,,2024-08-07 06:56:55.875
WEIR MINERALS (INDIA) PVT. LTD,11,DCOTPY,1,N,BANGLORE - 560058,INDIA,,,,,P,,2018-07-08T17:37:57,2016-04-10T16:55:37,DC167485,IN,,,SA0371,SG1409,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,rtodi titex@gmail.com,,S,,2018-07-22T17:36:47,2018-05-20T17:46:22,DC1812381,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,1,DCADBK,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-07-22T17:36:47,2018-05-20T17:46:22,DC1812381,,,,SA0371,MB2873,,,D,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,1,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-07-22T17:36:47,2018-05-20T17:46:22,DC1812381,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,1,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,P,,2018-07-22T17:36:47,2018-05-20T17:46:22,DC1812381,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO. LTD,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,P,,2018-08-14T15:13:33,2018-06-27T16:08:10,DC1812658,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO. LTD,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-14T15:13:33,2018-06-27T16:08:10,DC1812658,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
MASHREQ BANK LIMITED,1,DCADBK,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-14T15:13:33,2018-06-27T16:08:10,DC1812658,,,,SA0371,MB2873,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,NICA@FIN10MIGRA.COM,,S,,2018-08-14T15:13:33,2018-06-27T16:08:10,DC1812658,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
LALITA TEXTILES,2,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-22T14:56:08,2018-07-04T16:25:54,DC1812714,IN,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,NICA@FIN10MIGRA.COM,,S,,2018-08-22T14:56:08,2018-07-04T16:25:54,DC1812714,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
LALITA TEXTILES,2,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,P,,2018-08-22T14:56:08,2018-07-04T16:25:54,DC1812714,IN,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
MASHREQ BANK,2,DCADBK,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-22T14:56:08,2018-07-04T16:25:54,DC1812714,,,,SA0371,UK2996,,,D,2024-08-07 06:56:55.875
GARG ACRYLICS,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,P,,2018-08-22T15:03:50,2018-07-16T15:26:57,DC1812752,IN,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
GARG ACRYLICS,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-22T15:03:50,2018-07-16T15:26:57,DC1812752,IN,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
PUNJAB  BANK,1,DCADBK,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-22T15:03:50,2018-07-16T15:26:57,DC1812752,,,,SA0371,UK2996,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,NICA@FIN10MIGRA.COM,,S,,2018-08-22T15:03:50,2018-07-16T15:26:57,DC1812752,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-24T13:06:48,2018-08-06T18:18:43,DC1812889,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,NICA@FIN10MIGRA.COM,,S,,2018-08-24T13:06:48,2018-08-06T18:18:43,DC1812889,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,P,,2018-08-24T13:06:48,2018-08-06T18:18:43,DC1812889,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,1,DCADBK,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-24T13:06:48,2018-08-06T18:18:43,DC1812889,,,,SA0371,UK2996,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,NICA@FIN10MIGRA.COM,,S,,2018-08-26T18:05:05,2018-07-31T17:44:05,DC1812818,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
GILLANDERS ARBHUTHNOT AND CO. LTD,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,P,,2018-08-26T18:05:05,2018-07-31T17:44:05,DC1812818,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
GILLANDERS ARBHUTHNOT AND CO. LTD,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-26T18:05:05,2018-07-31T17:44:05,DC1812818,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
MASHREQ BANK,1,DCADBK,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-26T18:05:05,2018-07-31T17:44:05,DC1812818,,,,SA0371,MB2873,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,NICA@FIN10MIGRA.COM,,S,,2018-08-31T16:17:44,2018-07-26T15:48:53,DC1812783,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
RADIANT TEXTILES LTD,2,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,P,,2018-08-31T16:17:44,2018-07-26T15:48:53,DC1812783,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
RADIANT TEXTILES LTD,2,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-31T16:17:44,2018-07-26T15:48:53,DC1812783,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
MASHREQ BANK,2,DCADBK,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-08-31T16:17:44,2018-07-26T15:48:53,DC1812783,,,,SA0371,MB2873,,,D,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,3,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,P,,2018-08-31T16:17:57,2018-04-18T14:36:59,DC1812201,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,3,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-08-31T16:17:57,2018-04-18T14:36:59,DC1812201,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,3,DCOUPY,1,N,.,.,,,rtodi titex@gmail.com,,S,,2018-08-31T16:17:57,2018-04-18T14:36:59,DC1812201,,,,SA0371,MB2873,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,3,DCADBK,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-08-31T16:17:57,2018-04-18T14:36:59,DC1812201,,,,SA0371,MB2873,,,D,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,2,DCADBK,1,N,SINAGPORE,,,,,,S,,2018-09-21T14:22:41,2017-12-24T18:14:50,DC1711476,,,,ABHISHEKS,RS1759,,,D,2024-08-07 06:56:55.875
NEPAL TELECOM,12,DCOUPY,1,N,KTM,,,,GHURAN.CHAUDHARI@NTC.NEP.NP,,S,,2018-09-21T14:34:51,2016-02-29T17:37:37,DC167215,,,,ABHISHEKS,SM0457,,,,2024-08-07 06:56:55.875
BANK OF CHINA,12,DCADBK,1,N,SHENZHEN,CHINA,,,GHURAN.CHAUDHARI@NTC.NEP.NP,,S,,2018-09-21T14:34:51,2016-02-29T17:37:37,DC167215,,,,ABHISHEKS,SM0457,,,D,2024-08-07 06:56:55.875
"HUAWEI TECHNOLOGIES CO., LTD.",12,DCOTPY,1,N,"BANTIAN, LONGGANG DISTRICT,SHENZHEN 518129, P",TEL: 86-755-28780808 FAX: 86-755-28785587,,,GHURAN.CHAUDHARI@NTC.NEP.NP,,S,,2018-09-21T14:34:51,2016-02-29T17:37:37,DC167215,CN,,,ABHISHEKS,SM0457,,,,2024-08-07 06:56:55.875
"HUAWEI TECHNOLOGIES CO., LTD.",12,DCOTPY,1,N,"BANTIAN, LONGGANG DISTRICT,SHENZHEN 518129, P",TEL: 86-755-28780808 FAX: 86-755-28785587,,,GHURAN.CHAUDHARI@NTC.NEP.NP,,P,,2018-09-21T14:34:51,2016-02-29T17:37:37,DC167215,CN,,,ABHISHEKS,SM0457,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,1,DCADBK,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-09-21T17:15:05,2018-08-16T17:03:48,DC1812966,,,,SA0371,UK2996,,,D,2024-08-07 06:56:55.875
GARG ACRYLICS LTD,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,S,,2018-09-21T17:15:05,2018-08-16T17:03:48,DC1812966,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
GARG ACRYLICS LTD,1,DCOTPY,1,N,INDIA,,,,NICA@FIN10MIGRA.COM,,P,,2018-09-21T17:15:05,2018-08-16T17:03:48,DC1812966,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,NICA@FIN10MIGRA.COM,,S,,2018-09-21T17:15:05,2018-08-16T17:03:48,DC1812966,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,2,DCADBK,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-09-27T10:55:20,2018-06-13T16:28:42,DC1812565,,,,SA0371,UK2996,,,D,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,2,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,S,,2018-09-27T10:55:20,2018-06-13T16:28:42,DC1812565,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,rtodi titex@gmail.com,,S,,2018-09-27T10:55:20,2018-06-13T16:28:42,DC1812565,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
LALITA TEXTILES CONCERN,2,DCOTPY,1,N,INDIA,,,,rtodi titex@gmail.com,,P,,2018-09-27T10:55:20,2018-06-13T16:28:42,DC1812565,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,,,S,,2018-10-26T16:48:02,2018-09-28T16:11:13,DC1813241,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO.LTD,1,DCOTPY,1,N,INDIA,,,,,,S,,2018-10-26T16:48:02,2018-09-28T16:11:13,DC1813241,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,1,DCADBK,1,N,INDIA,,,,,,S,,2018-10-26T16:48:02,2018-09-28T16:11:13,DC1813241,,,,SA0371,UK2996,,,D,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO.LTD,1,DCOTPY,1,N,INDIA,,,,,,P,,2018-10-26T16:48:02,2018-09-28T16:11:13,DC1813241,,,,SA0371,UK2996,,,,2024-08-07 06:56:55.875
BHAJURATNA ENGINEERING SALES LTD.,1,BGOTPY,1,N,"BIRATNAGAR, NEPAL",,,,,,S,,2018-11-07T19:24:18,2018-11-07T19:24:18,DC143760,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
DEPT OF ROAD,1,BGOTPY,1,N,SANDHIKHARKA,,,,,,S,,2018-11-07T19:24:18,2018-11-07T19:24:18,DC143712,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
THE KANCHANJUNGA-MOTIDAN J/V,1,BGOUPY,1,N,"ANAMNAGAR, KATHMANDU,NEPAL",KEY CONTACT OFFICIALS: RAM BAH,,,,.,S,KATHM,2018-11-07T19:24:18,2018-11-07T19:24:18,DC143712,NP,KATHM,,SYSTEM,SYSTEM,MS,,,2024-08-07 06:56:55.875
AUTO PLANET,1,BGOUPY,1,N,"WN NO:04, URLABARI",MORANG,,,,.,S,URLAB,2018-11-07T19:24:18,2018-11-07T19:24:18,DC143760,NP,MORAN,,SYSTEM,SYSTEM,M/S,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:37,2018-11-07T19:26:37,DC09468,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:37,2018-11-07T19:26:37,DC09469,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC101348,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710138,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710139,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811557,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811569,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811765,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811809,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711504,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811734,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811780,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811680,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811806,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811946,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811953,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168799,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1811948,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168873,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710303,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168930,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710287,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168887,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC168888,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710418,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710419,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC169052,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1812201,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1812202,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710457,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710470,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1812374,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC169205,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC169200,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179262,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1812381,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC169215,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179356,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179357,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179355,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179358,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710807,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179504,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179527,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710879,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179579,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179583,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179663,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710963,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710972,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710973,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711024,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179723,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179820,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711101,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711116,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179804,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711279,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711318,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711141,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711151,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711322,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179984,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179926,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179930,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1710041,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC179954,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
,0,DCINS,1,N,,,,,,,S,,2018-11-07T19:26:38,2018-11-07T19:26:38,DC1711375,,,,SYSTEM,SYSTEM,,,,2024-08-07 06:56:55.875
