acid,sol_id,ts_cnt,bank_id,del_flg,flow_id,flow_amt,shdl_num,lchg_time,rcre_time,num_of_dmds,instlmnt_ind,last_rec_flg,lchg_user_id,lr_freq_days,lr_freq_type,num_of_flows,rcre_user_id,instlmnt_pcnt,next_dmd_date,entity_cre_flg,lr_freq_months,flow_start_date,lr_freq_cal_base,lr_freq_start_dd,lr_freq_week_day,lr_freq_week_num,lr_int_freq_days,lr_int_freq_type,lr_freq_hldy_stat,next_dmd_ref_date,next_int_dmd_date,lr_int_freq_months,current_int_rec_flg,lr_int_freq_cal_base,lr_int_freq_start_dd,lr_int_freq_week_day,lr_int_freq_week_num,lr_int_freq_hldy_stat,next_int_dmd_ref_date,updated_at
AC99677532,01,3,1,N,INDEM,0.0,1,2018-05-29T18:54:17,2009-06-05T14:39:24,1,,N,SA2378,,B,1,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2009-06-12T00:00:00.000000,,0,0,,,,N,,2099-12-31T00:00:00.000000,,N,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC99677532,01,16,1,N,EIDEM,44209.47,3,2018-05-29T18:54:17,2010-03-03T09:29:51,14,,Y,SA2378,,M,52,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC98345642,01,16,1,N,EIDEM,43755.57,3,2018-05-29T18:54:22,2010-03-03T09:29:51,14,,Y,SA2378,,M,52,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC98345642,01,11,1,N,EIDEM,41919.39,1,2018-05-29T18:54:22,2009-06-05T14:45:18,7,,Y,SA2378,,M,60,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2009-07-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC98345642,01,3,1,N,EIDEM,42882.98,2,2018-05-29T18:54:22,2010-02-01T16:57:44,1,,Y,SA2378,,M,53,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC98345642,01,86,1,N,EIDEM,43755.57,4,2018-05-29T18:54:22,2011-05-09T11:23:42,41,,Y,SA2378,,M,41,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC98345642,01,3,1,N,INDEM,0.0,1,2018-05-29T18:54:22,2009-06-05T14:45:18,1,,N,SA2378,,B,1,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2009-06-12T00:00:00.000000,,0,0,,,,N,,2099-12-31T00:00:00.000000,,N,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35834995,02,0,1,N,INDEM,0.0,1,2018-05-29T18:59:41,2017-04-19T13:10:10,1,,Y,SA2378,,Q,0,JB1528,0,2099-12-31T00:00:00.000000,Y,,2017-07-18T00:00:00.000000,,18,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35834995,02,8,1,N,PRDEM,3269000.0,1,2018-05-29T18:59:41,2017-04-19T13:10:10,1,,Y,SA2378,,M,1,JB1528,0,2099-12-31T00:00:00.000000,Y,,2017-07-18T00:00:00.000000,,18,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC24080200,02,0,1,N,INDEM,0.0,1,2018-05-30T16:27:39,2017-11-16T12:32:45,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-14T00:00:00.000000,,14,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC24080200,02,6,1,N,PRDEM,1859000.0,1,2018-05-30T16:27:39,2017-11-16T12:32:45,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-14T00:00:00.000000,,14,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC35503478,02,0,1,N,INDEM,0.0,1,2018-05-30T16:32:17,2017-04-13T16:24:54,1,,Y,SA2378,,Q,0,SG1409,0,2099-12-31T00:00:00.000000,Y,,2017-07-12T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35503478,02,9,1,N,PRDEM,3309000.0,1,2018-05-30T16:32:17,2017-04-13T16:24:54,1,,Y,SA2378,,M,1,SG1409,0,2099-12-31T00:00:00.000000,Y,,2017-07-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC84410246,02,0,1,N,INDEM,0.0,1,2018-05-30T16:32:22,2017-05-08T16:53:35,0,,Y,SA2378,,Q,0,RP1389,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,6,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC84410246,02,3,1,N,PRDEM,3359000.0,1,2018-05-30T16:32:22,2017-05-08T16:53:35,0,,Y,SA2378,,M,1,RP1389,0,2099-12-31T00:00:00.000000,Y,,2017-08-06T00:00:00.000000,,6,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC29660607,02,0,1,N,INDEM,0.0,1,2018-05-30T16:32:47,2017-05-02T13:23:20,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC29660607,02,8,1,N,PRDEM,3314000.0,1,2018-05-30T16:32:47,2017-05-02T13:23:20,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC86137470,02,3,1,N,PRDEM,3351000.0,1,2018-05-30T16:33:30,2017-05-17T17:15:50,0,,Y,SA2378,,M,1,SG1409,0,2099-12-31T00:00:00.000000,Y,,2017-08-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC86137470,02,0,1,N,INDEM,0.0,1,2018-05-30T16:33:30,2017-05-17T17:15:50,0,,Y,SA2378,,Q,0,SG1409,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC45580294,02,3,1,N,PRDEM,3348000.0,1,2018-05-30T16:33:36,2017-06-05T13:32:55,0,,Y,SA2378,,M,1,JB1528,0,2099-12-31T00:00:00.000000,Y,,2017-09-03T00:00:00.000000,,3,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC45580294,02,0,1,N,INDEM,0.0,1,2018-05-30T16:33:36,2017-06-05T13:32:55,0,,Y,SA2378,,Q,0,JB1528,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,3,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC36007744,02,3,1,N,PRDEM,3091000.0,1,2018-05-30T16:34:04,2017-06-25T12:34:02,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-09-23T00:00:00.000000,,23,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC36007744,02,0,1,N,INDEM,0.0,1,2018-05-30T16:34:04,2017-06-25T12:34:02,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,23,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC57743909,02,0,1,N,INDEM,0.0,1,2018-05-30T16:34:07,2017-06-15T12:29:45,0,,Y,SA2378,,Q,0,RP1389,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,13,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC57743909,02,3,1,N,PRDEM,3204000.0,1,2018-05-30T16:34:07,2017-06-15T12:29:45,0,,Y,SA2378,,M,1,RP1389,0,2099-12-31T00:00:00.000000,Y,,2017-09-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC55325164,02,0,1,N,INDEM,0.0,1,2018-05-30T16:34:10,2017-07-13T13:51:29,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC55325164,02,3,1,N,PRDEM,3204000.0,1,2018-05-30T16:34:10,2017-07-13T13:51:29,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-10-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC98518803,02,0,1,N,INDEM,0.0,1,2018-05-30T16:35:22,2017-07-14T12:33:31,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC98518803,02,3,1,N,PRDEM,3035000.0,1,2018-05-30T16:35:22,2017-07-14T12:33:31,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-10-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC14828152,02,2,1,N,PRDEM,3204000.0,1,2018-05-30T16:35:31,2017-07-17T16:32:52,0,,Y,SA2378,,M,1,JB1528,0,2099-12-31T00:00:00.000000,Y,,2017-10-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC14828152,02,0,1,N,INDEM,0.0,1,2018-05-30T16:35:31,2017-07-17T16:32:52,0,,Y,SA2378,,Q,0,JB1528,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC91021594,02,0,1,N,INDEM,0.0,1,2018-05-30T16:35:36,2017-07-26T13:01:21,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,24,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC91021594,02,2,1,N,PRDEM,3204000.0,1,2018-05-30T16:35:36,2017-07-26T13:01:21,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-10-24T00:00:00.000000,,24,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC21593476,02,0,1,N,INDEM,0.0,1,2018-05-30T16:35:54,2017-09-12T14:20:28,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC21593476,02,3,1,N,PRDEM,3195000.0,1,2018-05-30T16:35:54,2017-09-12T14:20:28,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-12-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC22976783,02,3,1,N,PRDEM,3195000.0,1,2018-05-30T16:35:58,2017-09-20T17:24:34,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-12-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC22976783,02,0,1,N,INDEM,0.0,1,2018-05-30T16:35:58,2017-09-20T17:24:34,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,19,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC56638197,02,0,1,N,INDEM,0.0,1,2018-05-30T16:36:01,2017-09-07T16:35:22,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,6,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC56638197,02,2,1,N,PRDEM,3195000.0,1,2018-05-30T16:36:01,2017-09-07T16:35:22,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-12-06T00:00:00.000000,,6,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC11855827,02,3,1,N,PRDEM,3195000.0,1,2018-05-30T16:36:04,2017-09-18T17:49:12,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-12-17T00:00:00.000000,,17,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC11855827,02,0,1,N,INDEM,0.0,1,2018-05-30T16:36:04,2017-09-18T17:49:12,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,17,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC13598947,02,0,1,N,INDEM,0.0,1,2018-05-30T16:37:13,2017-08-04T12:07:11,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,2,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC13598947,02,2,1,N,PRDEM,3153000.0,1,2018-05-30T16:37:13,2017-08-04T12:07:11,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-11-02T00:00:00.000000,,2,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC53936594,02,2,1,N,PRDEM,3153000.0,1,2018-05-30T16:37:16,2017-08-20T10:24:20,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-11-18T00:00:00.000000,,18,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC53936594,02,0,1,N,INDEM,0.0,1,2018-05-30T16:37:16,2017-08-20T10:24:20,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,18,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC29498422,02,0,1,N,INDEM,0.0,1,2018-05-30T16:37:26,2017-09-12T14:35:11,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC29498422,02,3,1,N,PRDEM,3644000.0,1,2018-05-30T16:37:26,2017-09-12T14:35:11,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-12-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC42583083,02,2,1,N,PRDEM,2939000.0,1,2018-05-30T16:37:55,2017-09-22T14:01:30,0,,Y,SA2378,,M,1,JB1528,0,2099-12-31T00:00:00.000000,Y,,2017-12-21T00:00:00.000000,,21,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC42583083,02,0,1,N,INDEM,0.0,1,2018-05-30T16:37:55,2017-09-22T14:01:30,0,,Y,SA2378,,Q,0,JB1528,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,21,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC75795704,02,0,1,N,INDEM,0.0,1,2018-05-30T16:38:18,2017-10-10T16:44:47,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,8,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC75795704,02,3,1,N,PRDEM,3092000.0,1,2018-05-30T16:38:18,2017-10-10T16:44:47,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-01-08T00:00:00.000000,,8,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC57582431,02,3,1,N,PRDEM,3092000.0,1,2018-05-30T16:38:21,2017-10-13T14:30:38,0,,Y,SA2378,,M,1,RP1389,0,2099-12-31T00:00:00.000000,Y,,2018-01-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC57582431,02,0,1,N,INDEM,0.0,1,2018-05-30T16:38:21,2017-10-13T14:30:38,0,,Y,SA2378,,Q,0,RP1389,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC44021227,02,0,1,N,INDEM,0.0,1,2018-05-30T16:45:17,2017-11-10T12:11:31,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-08T00:00:00.000000,,8,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC44021227,02,6,1,N,PRDEM,2957000.0,1,2018-05-30T16:45:17,2017-11-10T12:11:31,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-08T00:00:00.000000,,8,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC70872457,02,6,1,N,PRDEM,2957000.0,1,2018-05-30T16:45:20,2017-11-16T10:36:05,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-14T00:00:00.000000,,14,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC70872457,02,0,1,N,INDEM,0.0,1,2018-05-30T16:45:20,2017-11-16T10:36:05,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-14T00:00:00.000000,,14,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC88786704,02,0,1,N,INDEM,0.0,1,2018-05-30T16:45:57,2017-11-16T10:44:31,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-14T00:00:00.000000,,14,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC88786704,02,6,1,N,PRDEM,2957000.0,1,2018-05-30T16:45:57,2017-11-16T10:44:31,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-14T00:00:00.000000,,14,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC68061661,02,6,1,N,PRDEM,2957000.0,1,2018-05-30T16:46:03,2017-11-24T13:39:59,1,,Y,SA2378,,M,1,JB1528,0,2099-12-31T00:00:00.000000,Y,,2018-02-22T00:00:00.000000,,22,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC68061661,02,0,1,N,INDEM,0.0,1,2018-05-30T16:46:03,2017-11-24T13:39:59,1,,Y,SA2378,,Q,0,JB1528,0,2099-12-31T00:00:00.000000,Y,,2018-02-22T00:00:00.000000,,22,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC48105603,02,0,1,N,INDEM,0.0,1,2018-05-30T16:46:55,2017-12-04T11:37:46,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-03-04T00:00:00.000000,,3,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC48105603,02,6,1,N,PRDEM,3057000.0,1,2018-05-30T16:46:55,2017-12-04T11:37:46,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-03-04T00:00:00.000000,,3,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC16967759,02,6,1,N,PRDEM,3057000.0,1,2018-05-30T16:47:00.000000,2017-12-11T13:19:49,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-03-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC16967759,02,0,1,N,INDEM,0.0,1,2018-05-30T16:47:00.000000,2017-12-11T13:19:49,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-03-11T00:00:00.000000,,11,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC29417623,02,0,1,N,INDEM,0.0,1,2018-05-30T16:48:57,2017-10-23T12:27:21,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,21,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC29417623,02,2,1,N,PRDEM,3092000.0,1,2018-05-30T16:48:57,2017-10-23T12:27:21,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-01-21T00:00:00.000000,,21,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC70689409,02,0,1,N,INDEM,0.0,1,2018-05-30T16:49:13,2017-11-14T17:10:39,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-12T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC70689409,02,6,1,N,PRDEM,3349000.0,1,2018-05-30T16:49:13,2017-11-14T17:10:39,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-02-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC35605047,02,0,1,N,INDEM,0.0,1,2018-05-30T16:49:33,2017-10-29T15:46:22,0,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,27,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35605047,02,2,1,N,PRDEM,3118000.0,1,2018-05-30T16:49:33,2017-10-29T15:46:22,0,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-01-27T00:00:00.000000,,27,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC34458845,02,5,1,N,PRDEM,6561000.0,1,2018-05-30T17:15:09,2018-02-20T11:29:25,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-05-21T00:00:00.000000,,21,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC34458845,02,0,1,N,INDEM,0.0,1,2018-05-30T17:15:09,2018-02-20T11:29:25,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-05-21T00:00:00.000000,,21,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC68209680,02,0,1,N,INDEM,0.0,1,2018-05-30T17:15:33,2018-01-07T17:18:45,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-04-08T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC68209680,02,7,1,N,PRDEM,2624000.0,1,2018-05-30T17:15:33,2018-01-07T17:18:45,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-04-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC50526978,02,6,1,N,PRDEM,3278000.0,1,2018-05-30T17:15:38,2018-01-01T13:49:16,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-04-01T00:00:00.000000,,1,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC50526978,02,0,1,N,INDEM,0.0,1,2018-05-30T17:15:38,2018-01-01T13:49:16,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-04-01T00:00:00.000000,,1,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC34503183,02,0,1,N,INDEM,0.0,1,2018-05-30T17:15:43,2018-01-12T14:32:18,1,,Y,SA2378,,Q,0,RP1389,0,2099-12-31T00:00:00.000000,Y,,2018-04-12T00:00:00.000000,,12,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC34503183,02,6,1,N,PRDEM,1889000.0,1,2018-05-30T17:15:43,2018-01-12T14:32:18,1,,Y,SA2378,,M,1,RP1389,0,2099-12-31T00:00:00.000000,Y,,2018-04-12T00:00:00.000000,,12,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC76172855,02,17,1,N,PRDEM,1400000.0,1,2018-05-30T17:34:32,2016-07-06T18:42:07,6,,Y,SA2378,,Q,20,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-10-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC76172855,02,0,1,N,INDEM,0.0,1,2018-05-30T17:34:32,2016-07-06T18:42:07,6,,Y,SA2378,,Q,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2016-10-16T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC60963927,02,5,1,N,PRDEM,10000000.0,1,2018-05-30T17:36:41,2018-02-15T15:23:07,1,,Y,SA2378,,M,1,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-05-16T00:00:00.000000,,16,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC60963927,02,0,1,N,INDEM,0.0,1,2018-05-30T17:36:41,2018-02-15T15:23:07,1,,Y,SA2378,,M,0,RM1118,0,2099-12-31T00:00:00.000000,Y,,2018-05-16T00:00:00.000000,,16,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC14222130,02,0,1,N,INDEM,0.0,1,2018-05-31T16:13:36,2017-04-11T15:32:32,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-07-10T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC14222130,02,9,1,N,PRDEM,3195000.0,1,2018-05-31T16:13:36,2017-04-11T15:32:32,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2017-07-10T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC75683359,02,5,1,N,PRDEM,2852000.0,1,2018-05-31T16:13:44,2018-01-25T18:43:15,1,,Y,SA2378,,M,1,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-04-25T00:00:00.000000,,25,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC75683359,02,0,1,N,INDEM,0.0,1,2018-05-31T16:13:44,2018-01-25T18:43:15,1,,Y,SA2378,,Q,0,AK2143,0,2099-12-31T00:00:00.000000,Y,,2018-04-25T00:00:00.000000,,25,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC45020158,09,0,1,N,INDEM,0.0,1,2018-05-31T16:27:38,2018-03-26T19:36:02,0,,Y,SA2378,,Q,0,RP1389,0,2099-12-31T00:00:00.000000,Y,,2018-03-27T00:00:00.000000,,27,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
